399	42	39
400	42	40
401	43	34
402	43	35
403	43	39
404	43	40
405	44	34
406	44	35
407	44	39
408	44	40
409	45	34
410	45	35
411	45	39
412	45	40
413	46	34
414	46	35
415	46	39
416	46	40
417	47	34
418	47	35
419	47	39
420	47	40
421	48	34
422	48	35
423	48	39
424	48	40
425	49	34
426	49	35
427	49	39
428	49	40
429	50	34
430	50	35
431	50	39
432	50	40
433	39	48
434	39	49
435	39	53
436	39	54
437	40	48
438	40	49
439	40	53
440	40	54
441	41	48
442	41	49
443	41	53
444	41	54
445	42	48
446	42	49
447	42	53
448	42	54
449	43	48
450	43	49
451	43	53
452	43	54
453	44	48
454	44	49
455	44	53
456	44	54
457	45	48
458	45	49
459	45	53
460	45	54
461	46	48
462	46	49
463	46	53
464	46	54
465	47	48
466	47	49
467	47	53
468	47	54
469	48	48
470	48	49
471	48	53
472	48	54
473	49	48
474	49	49
475	49	53
476	49	54
477	50	48
478	50	49
479	50	53
480	50	54
481	39	62
482	39	63
483	39	67
484	39	68
485	40	62
486	40	63
487	40	67
488	40	68
489	41	62
490	41	63
491	41	67
492	41	68
493	42	62
494	42	63
495	42	67
496	42	68
497	43	62
498	43	63
499	43	67
500	43	68
501	44	62
502	44	63
503	44	67
504	44	68
505	45	62
506	45	63
507	45	67
508	45	68
509	46	62
510	46	63
511	46	67
512	46	68
513	47	62
514	47	63
515	47	67
516	47	68
517	48	62
518	48	63
519	48	67
520	48	68
521	49	62
522	49	63
523	49	67
524	49	68
525	50	62
526	50	63
527	50	67
528	50	68
529	39	76
530	39	77
531	39	81
532	39	82
533	40	76
534	40	77
535	40	81
536	40	82
537	41	76
538	41	77
539	41	81
540	41	82
541	42	76
542	42	77
543	42	81
544	42	82
545	43	76
546	43	77
547	43	81
548	43	82
549	44	76
550	44	77
551	44	81
552	44	82
553	45	76
554	45	77
555	45	81
556	45	82
557	46	76
558	46	77
559	46	81
560	46	82
561	47	76
562	47	77
563	47	81
564	47	82
565	48	76
566	48	77
567	48	81
568	48	82
569	49	76
570	49	77
571	49	81
572	49	82
573	50	76
574	50	77
575	50	81
576	50	82
577	58	6
578	58	7
579	58	11
580	58	12
581	59	6
582	59	7
583	59	11
584	59	12
585	60	6
586	60	7
587	60	11
588	60	12
589	61	6
590	61	7
591	61	11
592	61	12
593	62	6
594	62	7
595	62	11
596	62	12
597	63	6
598	63	7
599	63	11
600	63	12
601	64	6
602	64	7
603	64	11
604	64	12
605	65	6
606	65	7
607	65	11
608	65	12
609	66	6
610	66	7
611	66	11
612	66	12
613	67	6
614	67	7
615	67	11
616	67	12
617	68	6
618	68	7
619	68	11
620	68	12
621	69	6
622	69	7
623	69	11
624	69	12
625	58	20
626	58	21
627	58	25
628	58	26
629	59	20
630	59	21
631	59	25
632	59	26
633	60	20
634	60	21
635	60	25
636	60	26
637	61	20
638	61	21
639	61	25
640	61	26
641	62	20
642	62	21
643	62	25
644	62	26
645	63	20
646	63	21
647	63	25
648	63	26
649	64	20
650	64	21
651	64	25
652	64	26
653	65	20
654	65	21
655	65	25
656	65	26
657	66	20
658	66	21
659	66	25
660	66	26
661	67	20
662	67	21
663	67	25
664	67	26
665	68	20
666	68	21
667	68	25
668	68	26
669	69	20
670	69	21
671	69	25
672	69	26
673	58	34
674	58	35
675	58	39
676	58	40
677	59	34
678	59	35
679	59	39
680	59	40
681	60	34
682	60	35
683	60	39
684	60	40
685	61	34
686	61	35
687	61	39
688	61	40
689	62	34
690	62	35
691	62	39
692	62	40
693	63	34
694	63	35
695	63	39
696	63	40
697	64	34
698	64	35
699	64	39
700	64	40
701	65	34
702	65	35
703	65	39
704	65	40
705	66	34
706	66	35
707	66	39
708	66	40
709	67	34
710	67	35
711	67	39
712	67	40
713	68	34
714	68	35
715	68	39
716	68	40
717	69	34
718	69	35
719	69	39
720	69	40
721	58	48
722	58	49
723	58	53
724	58	54
725	59	48
726	59	49
727	59	53
728	59	54
729	60	48
730	60	49
731	60	53
732	60	54
733	61	48
734	61	49
735	61	53
736	61	54
737	62	48
738	62	49
739	62	53
740	62	54
741	63	48
742	63	49
743	63	53
744	63	54
745	64	48
746	64	49
747	64	53
748	64	54
749	65	48
750	65	49
751	65	53
752	65	54
753	66	48
754	66	49
755	66	53
756	66	54
757	67	48
758	67	49
759	67	53
760	67	54
761	68	48
762	68	49
763	68	53
764	68	54
765	69	48
766	69	49
767	69	53
768	69	54
769	58	62
770	58	63
771	58	67
772	58	68
773	59	62
774	59	63
775	59	67
776	59	68
777	60	62
778	60	63
779	60	67
780	60	68
781	61	62
782	61	63
783	61	67
784	61	68
785	62	62
786	62	63
787	62	67
788	62	68
789	63	62
790	63	63
791	63	67
792	63	68
793	64	62
794	64	63
795	64	67
796	64	68
797	65	62
798	65	63
799	65	67
800	65	68
801	66	62
802	66	63
803	66	67
804	66	68
805	67	62
806	67	63
807	67	67
808	67	68
809	68	62
810	68	63
811	68	67
812	68	68
813	69	62
814	69	63
815	69	67
816	69	68
817	58	76
818	58	77
819	58	81
820	58	82
821	59	76
822	59	77
823	59	81
824	59	82
825	60	76
826	60	77
827	60	81
828	60	82
829	61	76
830	61	77
831	61	81
832	61	82
833	62	76
834	62	77
835	62	81
836	62	82
837	63	76
838	63	77
839	63	81
840	63	82
841	64	76
842	64	77
843	64	81
844	64	82
845	65	76
846	65	77
847	65	81
848	65	82
849	66	76
850	66	77
851	66	81
852	66	82
853	67	76
854	67	77
855	67	81
856	67	82
857	68	76
858	68	77
859	68	81
860	68	82
861	69	76
862	69	77
863	69	81
864	69	82
865	77	6
866	77	7
867	77	11
868	77	12
869	78	6
870	78	7
871	78	11
872	78	12
873	79	6
874	79	7
875	79	11
876	79	12
877	80	6
878	80	7
879	80	11
880	80	12
881	81	6
882	81	7
883	81	11
884	81	12
885	82	6
886	82	7
887	82	11
888	82	12
889	83	6
890	83	7
891	83	11
892	83	12
893	84	6
894	84	7
895	84	11
896	84	12
897	85	6
898	85	7
899	85	11
900	85	12
901	86	6
902	86	7
903	86	11
904	86	12
905	87	6
906	87	7
907	87	11
908	87	12
909	88	6
910	88	7
911	88	11
912	88	12
913	77	20
914	77	21
915	77	25
916	77	26
917	78	20
918	78	21
919	78	25
920	78	26
921	79	20
922	79	21
923	79	25
924	79	26
925	80	20
926	80	21
927	80	25
928	80	26
929	81	20
930	81	21
931	81	25
932	81	26
933	82	20
934	82	21
935	82	25
936	82	26
937	83	20
938	83	21
939	83	25
940	83	26
941	84	20
942	84	21
943	84	25
944	84	26
945	85	20
946	85	21
947	85	25
948	85	26
949	86	20
950	86	21
951	86	25
952	86	26
953	87	20
954	87	21
955	87	25
956	87	26
957	88	20
958	88	21
959	88	25
960	88	26
961	77	34
962	77	35
963	77	39
964	77	40
965	78	34
966	78	35
967	78	39
968	78	40
969	79	34
970	79	35
971	79	39
972	79	40
973	80	34
974	80	35
975	80	39
976	80	40
977	81	34
978	81	35
979	81	39
980	81	40
981	82	34
982	82	35
983	82	39
984	82	40
985	83	34
986	83	35
987	83	39
988	83	40
989	84	34
990	84	35
991	84	39
992	84	40
993	85	34
994	85	35
995	85	39
996	85	40
997	86	34
998	86	35
999	86	39
1000	86	40
1001	87	34
1002	87	35
1003	87	39
1004	87	40
1005	88	34
1006	88	35
1007	88	39
1008	88	40
1009	77	48
1010	77	49
1011	77	53
1012	77	54
1013	78	48
1014	78	49
1015	78	53
1016	78	54
1017	79	48
1018	79	49
1019	79	53
1020	79	54
1021	80	48
1022	80	49
1023	80	53
1024	80	54
1025	81	48
1026	81	49
1027	81	53
1028	81	54
1029	82	48
1030	82	49
1031	82	53
1032	82	54
1033	83	48
1034	83	49
1035	83	53
1036	83	54
1037	84	48
1038	84	49
1039	84	53
1040	84	54
1041	85	48
1042	85	49
1043	85	53
1044	85	54
1045	86	48
1046	86	49
1047	86	53
1048	86	54
1049	87	48
1050	87	49
1051	87	53
1052	87	54
1053	88	48
1054	88	49
1055	88	53
1056	88	54
1057	77	62
1058	77	63
1059	77	67
1060	77	68
1061	78	62
1062	78	63
1063	78	67
1064	78	68
1065	79	62
1066	79	63
1067	79	67
1068	79	68
1069	80	62
1070	80	63
1071	80	67
1072	80	68
1073	81	62
1074	81	63
1075	81	67
1076	81	68
1077	82	62
1078	82	63
1079	82	67
1080	82	68
1081	83	62
1082	83	63
1083	83	67
1084	83	68
1085	84	62
1086	84	63
1087	84	67
1088	84	68
1089	85	62
1090	85	63
1091	85	67
1092	85	68
1093	86	62
1094	86	63
1095	86	67
1096	86	68
1097	87	62
1098	87	63
1099	87	67
1100	87	68
1101	88	62
1102	88	63
1103	88	67
1104	88	68
1105	77	76
1106	77	77
1107	77	81
1108	77	82
1109	78	76
1110	78	77
1111	78	81
1112	78	82
1113	79	76
1114	79	77
1115	79	81
1116	79	82
1117	80	76
1118	80	77
1119	80	81
1120	80	82
1121	81	76
1122	81	77
1123	81	81
1124	81	82
1125	82	76
1126	82	77
1127	82	81
1128	82	82
1129	83	76
1130	83	77
1131	83	81
1132	83	82
1133	84	76
1134	84	77
1135	84	81
1136	84	82
1137	85	76
1138	85	77
1139	85	81
1140	85	82
1141	86	76
1142	86	77
1143	86	81
1144	86	82
1145	87	76
1146	87	77
1147	87	81
1148	87	82
1149	88	76
1150	88	77
1151	88	81
1152	88	82
1153	96	6
1154	96	7
1155	96	11
1156	96	12
1157	97	6
1158	97	7
1159	97	11
1160	97	12
1161	98	6
1162	98	7
1163	98	11
1164	98	12
1165	99	6
1166	99	7
1167	99	11
1168	99	12
1169	100	6
1170	100	7
1171	100	11
1172	100	12
1173	101	6
1174	101	7
1175	101	11
1176	101	12
1177	102	6
1178	102	7
1179	102	11
1180	102	12
1181	103	6
1182	103	7
1183	103	11
1184	103	12
1185	104	6
1186	104	7
1187	104	11
1188	104	12
1189	105	6
1190	105	7
1191	105	11
1192	105	12
1193	106	6
1194	106	7
1195	106	11
1196	106	12
1197	107	6
1198	107	7
1199	107	11
1200	107	12
1201	96	20
1202	96	21
1203	96	25
1204	96	26
1205	97	20
1206	97	21
1207	97	25
1208	97	26
1209	98	20
1210	98	21
1211	98	25
1212	98	26
1213	99	20
1214	99	21
1215	99	25
1216	99	26
1217	100	20
1218	100	21
1219	100	25
1220	100	26
1221	101	20
1222	101	21
1223	101	25
1224	101	26
1225	102	20
1226	102	21
1227	102	25
1228	102	26
1229	103	20
1230	103	21
1231	103	25
1232	103	26
1233	104	20
1234	104	21
1235	104	25
1236	104	26
1237	105	20
1238	105	21
1239	105	25
1240	105	26
1241	106	20
1242	106	21
1243	106	25
1244	106	26
1245	107	20
1246	107	21
1247	107	25
1248	107	26
1249	96	34
1250	96	35
1251	96	39
1252	96	40
1253	97	34
1254	97	35
1255	97	39
1256	97	40
1257	98	34
1258	98	35
1259	98	39
1260	98	40
1261	99	34
1262	99	35
1263	99	39
1264	99	40
1265	100	34
1266	100	35
1267	100	39
1268	100	40
1269	101	34
1270	101	35
1271	101	39
1272	101	40
1273	102	34
1274	102	35
1275	102	39
1276	102	40
1277	103	34
1278	103	35
1279	103	39
1280	103	40
1281	104	34
1282	104	35
1283	104	39
1284	104	40
1285	105	34
1286	105	35
1287	105	39
1288	105	40
1289	106	34
1290	106	35
1291	106	39
1292	106	40
1293	107	34
1294	107	35
1295	107	39
1296	107	40
1297	96	48
1298	96	49
1299	96	53
1300	96	54
1301	97	48
1302	97	49
1303	97	53
1304	97	54
1305	98	48
1306	98	49
1307	98	53
1308	98	54
1309	99	48
1310	99	49
1311	99	53
1312	99	54
1313	100	48
1314	100	49
1315	100	53
1316	100	54
1317	101	48
1318	101	49
1319	101	53
1320	101	54
1321	102	48
1322	102	49
1323	102	53
1324	102	54
1325	103	48
1326	103	49
1327	103	53
1328	103	54
1329	104	48
1330	104	49
1331	104	53
1332	104	54
1333	105	48
1334	105	49
1335	105	53
1336	105	54
1337	106	48
1338	106	49
1339	106	53
1340	106	54
1341	107	48
1342	107	49
1343	107	53
1344	107	54
1345	96	62
1346	96	63
1347	96	67
1348	96	68
1349	97	62
1350	97	63
1351	97	67
1352	97	68
1353	98	62
1354	98	63
1355	98	67
1356	98	68
1357	99	62
1358	99	63
1359	99	67
1360	99	68
1361	100	62
1362	100	63
1363	100	67
1364	100	68
1365	101	62
1366	101	63
1367	101	67
1368	101	68
1369	102	62
1370	102	63
1371	102	67
1372	102	68
1373	103	62
1374	103	63
1375	103	67
1376	103	68
1377	104	62
1378	104	63
1379	104	67
1380	104	68
1381	105	62
1382	105	63
1383	105	67
1384	105	68
1385	106	62
1386	106	63
1387	106	67
1388	106	68
1389	107	62
1390	107	63
1391	107	67
1392	107	68
1393	96	76
1394	96	77
1395	96	81
1396	96	82
1397	97	76
1398	97	77
1399	97	81
1400	97	82
1401	98	76
1402	98	77
1403	98	81
1404	98	82
1405	99	76
1406	99	77
1407	99	81
1408	99	82
1409	100	76
1410	100	77
1411	100	81
1412	100	82
1413	101	76
1414	101	77
1415	101	81
1416	101	82
1417	102	76
1418	102	77
1419	102	81
1420	102	82
1421	103	76
1422	103	77
1423	103	81
1424	103	82
1425	104	76
1426	104	77
1427	104	81
1428	104	82
1429	105	76
1430	105	77
1431	105	81
1432	105	82
1433	106	76
1434	106	77
1435	106	81
1436	106	82
1437	107	76
1438	107	77
1439	107	81
1440	107	82
1441	115	6
1442	115	7
1443	115	11
1444	115	12
1445	116	6
1446	116	7
1447	116	11
1448	116	12
1449	117	6
1450	117	7
1451	117	11
1452	117	12
1453	118	6
1454	118	7
1455	118	11
1456	118	12
1457	119	6
1458	119	7
1459	119	11
1460	119	12
1461	120	6
1462	120	7
1463	120	11
1464	120	12
1465	121	6
1466	121	7
1467	121	11
1468	121	12
1469	122	6
1470	122	7
1471	122	11
1472	122	12
1473	123	6
1474	123	7
1475	123	11
1476	123	12
1477	124	6
1478	124	7
1479	124	11
1480	124	12
1481	125	6
1482	125	7
1483	125	11
1484	125	12
1485	126	6
1486	126	7
1487	126	11
1488	126	12
1489	115	20
1490	115	21
1491	115	25
1492	115	26
1493	116	20
1494	116	21
1495	116	25
1496	116	26
1497	117	20
1498	117	21
1499	117	25
1500	117	26
1501	118	20
1502	118	21
1503	118	25
1504	118	26
1505	119	20
1506	119	21
1507	119	25
1508	119	26
1509	120	20
1510	120	21
1511	120	25
1512	120	26
1513	121	20
1514	121	21
1515	121	25
1516	121	26
1517	122	20
1518	122	21
1519	122	25
1520	122	26
1521	123	20
1522	123	21
1523	123	25
1524	123	26
1525	124	20
1526	124	21
1527	124	25
1528	124	26
1529	125	20
1530	125	21
1531	125	25
1532	125	26
1533	126	20
1534	126	21
1535	126	25
1536	126	26
1537	115	34
1538	115	35
1539	115	39
1540	115	40
1541	116	34
1542	116	35
1543	116	39
1544	116	40
1545	117	34
1546	117	35
1547	117	39
1548	117	40
1549	118	34
1550	118	35
1551	118	39
1552	118	40
1553	119	34
1554	119	35
1555	119	39
1556	119	40
1557	120	34
1558	120	35
1559	120	39
1560	120	40
1561	121	34
1562	121	35
1563	121	39
1564	121	40
1565	122	34
1566	122	35
1567	122	39
1568	122	40
1569	123	34
1570	123	35
1571	123	39
1572	123	40
1573	124	34
1574	124	35
1575	124	39
1576	124	40
1577	125	34
1578	125	35
1579	125	39
1580	125	40
1581	126	34
1582	126	35
1583	126	39
1584	126	40
1585	115	48
1586	115	49
1587	115	53
1588	115	54
1589	116	48
1590	116	49
1591	116	53
1592	116	54
1593	117	48
1594	117	49
1595	117	53
1596	117	54
1597	118	48
1598	118	49
1599	118	53
1600	118	54
1601	119	48
1602	119	49
1603	119	53
1604	119	54
1605	120	48
1606	120	49
1607	120	53
1608	120	54
1609	121	48
1610	121	49
1611	121	53
1612	121	54
1613	122	48
1614	122	49
1615	122	53
1616	122	54
1617	123	48
1618	123	49
1619	123	53
1620	123	54
1621	124	48
1622	124	49
1623	124	53
1624	124	54
1625	125	48
1626	125	49
1627	125	53
1628	125	54
1629	126	48
1630	126	49
1631	126	53
1632	126	54
1633	115	62
1634	115	63
1635	115	67
1636	115	68
1637	116	62
1638	116	63
1639	116	67
1640	116	68
1641	117	62
1642	117	63
1643	117	67
1644	117	68
1645	118	62
1646	118	63
1647	118	67
1648	118	68
1649	119	62
1650	119	63
1651	119	67
1652	119	68
1653	120	62
1654	120	63
1655	120	67
1656	120	68
1657	121	62
1658	121	63
1659	121	67
1660	121	68
1661	122	62
1662	122	63
1663	122	67
1664	122	68
1665	123	62
1666	123	63
1667	123	67
1668	123	68
1669	124	62
1670	124	63
1671	124	67
1672	124	68
1673	125	62
1674	125	63
1675	125	67
1676	125	68
1677	126	62
1678	126	63
1679	126	67
1680	126	68
1681	115	76
1682	115	77
1683	115	81
1684	115	82
1685	116	76
1686	116	77
1687	116	81
1688	116	82
1689	117	76
1690	117	77
1691	117	81
1692	117	82
1693	118	76
1694	118	77
1695	118	81
1696	118	82
1697	119	76
1698	119	77
1699	119	81
1700	119	82
1701	120	76
1702	120	77
1703	120	81
1704	120	82
1705	121	76
1706	121	77
1707	121	81
1708	121	82
1709	122	76
1710	122	77
1711	122	81
1712	122	82
1713	123	76
1714	123	77
1715	123	81
1716	123	82
1717	124	76
1718	124	77
1719	124	81
1720	124	82
1721	125	76
1722	125	77
1723	125	81
1724	125	82
1725	126	76
1726	126	77
1727	126	81
1728	126	82
